thickness (cm);count
0.075;9188
0.15;8551
0.225;7863
0.3;7219
0.375;6739
0.45;6289
0.525;5784
0.6;5378
0.675;4855
0.75;4524
0.825;4303
0.9;3869
0.975;3578
1.05;3331
1.125;3112
1.2;2775
1.275;2648
1.35;2385
1.425;2229
1.5;2112
1.575;1904
1.65;1790
1.725;1656
1.8;1501
1.875;1414
1.95;1282
2.025;1134
2.1;1124
2.175;1060
2.25;938
2.325;831
2.4;848
2.475;767
2.55;684
2.625;610
2.7;615
2.775;585
2.85;531
2.925;471
3;469
