thickness (cm);count
0.1;9134
0.2;8410
0.3;7696
0.4;6969
0.5;6502
0.6;6001
0.7;5474
0.8;5053
0.9;4511
1;4151
1.1;3977
1.2;3521
1.3;3248
1.4;2964
1.5;2813
1.6;2487
1.7;2323
1.8;2096
1.9;1906
2;1804
2.1;1611
2.2;1491
2.3;1371
2.4;1262
2.5;1154
2.6;1027
2.7;905
2.8;903
2.9;855
3;745
3.1;674
3.2;655
3.3;574
3.4;510
3.5;470
3.6;462
3.7;435
3.8;386
3.9;362
4;352
