thickness (cm);count
0.175;9281
0.35;8705
0.525;8055
0.7;7451
0.875;7031
1.05;6631
1.225;6144
1.4;5799
1.575;5205
1.75;4903
1.925;4693
2.1;4273
2.275;4018
2.45;3785
2.625;3486
2.8;3184
2.975;3063
3.15;2760
3.325;2591
3.5;2494
3.675;2284
3.85;2137
4.025;1990
4.2;1864
4.375;1746
4.55;1608
4.725;1460
4.9;1419
5.075;1339
5.25;1228
5.425;1076
5.6;1112
5.775;1010
5.95;917
6.125;837
6.3;809
6.475;766
6.65;737
6.825;626
7;645
