thickness (cm);count
0.2;9332
0.4;8789
0.6;8164
0.8;7618
1;7212
1.2;6825
1.4;6326
1.6;6023
1.8;5446
2;5203
2.2;4937
2.4;4534
2.6;4274
2.8;4091
3;3757
3.2;3459
3.4;3283
3.6;2983
3.8;2832
4;2738
4.2;2534
4.4;2376
4.6;2223
4.8;2093
5;1962
5.2;1814
5.4;1646
5.6;1606
5.8;1521
6;1420
6.2;1266
6.4;1281
6.6;1160
6.8;1109
7;999
7.2;954
7.4;922
7.6;916
7.8;748
8;766
