thickness (cm);count
0.125;9290
0.25;8719
0.375;8084
0.5;7476
0.625;7084
0.75;6666
0.875;6176
1;5827
1.125;5247
1.25;4955
1.375;4766
1.5;4328
1.625;4082
1.75;3829
1.875;3560
2;3224
2.125;3099
2.25;2819
2.375;2647
2.5;2572
2.625;2322
2.75;2206
2.875;2049
3;1900
3.125;1792
3.25;1646
3.375;1507
3.5;1463
3.625;1378
3.75;1265
3.875;1129
4;1133
4.125;1050
4.25;945
4.375;859
4.5;853
4.625;804
4.75;777
4.875;661
5;686
