thickness (cm);count
0.15;9269
0.3;8671
0.45;8046
0.6;7421
0.75;6995
0.9;6585
1.05;6093
1.2;5736
1.35;5150
1.5;4844
1.65;4658
1.8;4217
1.95;3964
2.1;3715
2.25;3442
2.4;3132
2.55;2999
2.7;2705
2.85;2536
3;2461
3.15;2236
3.3;2104
3.45;1967
3.6;1801
3.75;1691
3.9;1568
4.05;1422
4.2;1387
4.35;1286
4.5;1181
4.65;1058
4.8;1066
4.95;979
5.1;892
5.25;794
5.4;772
5.55;734
5.7;709
5.85;610
6;630
