thickness (cm);count
0.075;8977
0.15;8056
0.225;7267
0.3;6462
0.375;5875
0.45;5291
0.525;4748
0.6;4276
0.675;3892
0.75;3426
0.825;3197
0.9;2797
0.975;2488
1.05;2237
1.125;2075
1.2;1876
1.275;1715
1.35;1514
1.425;1294
1.5;1222
1.575;1083
1.65;967
1.725;827
1.8;759
1.875;716
1.95;619
2.025;522
2.1;537
2.175;456
2.25;394
2.325;362
2.4;331
2.475;320
2.55;268
2.625;223
2.7;226
2.775;207
2.85;176
2.925;177
3;137
