thickness (cm);count
0.35;9434
0.7;8966
1.05;8439
1.4;7955
1.75;7590
2.1;7230
2.45;6812
2.8;6527
3.15;5997
3.5;5776
3.85;5509
4.2;5131
4.55;4826
4.9;4704
5.25;4382
5.6;4108
5.95;3918
6.3;3601
6.65;3432
7;3332
7.35;3122
7.7;2941
8.05;2813
8.4;2639
8.75;2560
9.1;2394
9.45;2224
9.8;2134
10.15;2054
10.5;1928
10.85;1731
11.2;1748
11.55;1634
11.9;1545
12.25;1412
12.6;1340
12.95;1268
13.3;1314
13.65;1139
14;1141
