thickness (cm);count
0.2;9049
0.4;8280
0.6;7511
0.8;6808
1;6250
1.2;5696
1.4;5171
1.6;4730
1.8;4251
2;3909
2.2;3636
2.4;3230
2.6;2939
2.8;2688
3;2531
3.2;2226
3.4;2080
3.6;1833
3.8;1649
4;1561
4.2;1354
4.4;1232
4.6;1139
4.8;1044
5;973
5.2;857
5.4;747
5.6;729
5.8;656
6;594
6.2;539
6.4;501
6.6;447
6.8;413
7;334
7.2;342
7.4;344
7.6;295
7.8;280
8;256
