thickness (cm);count
0.4;9590
0.8;9266
1.2;8834
1.6;8468
2;8210
2.4;7905
2.8;7595
3.2;7347
3.6;6912
4;6743
4.4;6556
4.8;6136
5.2;5872
5.6;5782
6;5496
6.4;5169
6.8;5068
7.2;4782
7.6;4618
8;4565
8.4;4317
8.8;4151
9.2;4027
9.6;3817
10;3739
10.4;3561
10.8;3358
11.2;3274
11.6;3192
12;3042
12.4;2852
12.8;2814
13.2;2773
13.6;2569
14;2447
14.4;2365
14.8;2279
15.2;2268
15.6;2095
16;2049
