thickness (cm);count
0.275;9197
0.55;8561
0.825;7891
1.1;7215
1.375;6755
1.65;6317
1.925;5772
2.2;5435
2.475;4848
2.75;4508
3.025;4298
3.3;3868
3.575;3588
3.85;3367
4.125;3123
4.4;2806
4.675;2656
4.95;2385
5.225;2237
5.5;2115
5.775;1930
6.05;1803
6.325;1672
6.6;1530
6.875;1419
7.15;1307
7.425;1171
7.7;1141
7.975;1081
8.25;959
8.525;861
8.8;862
9.075;765
9.35;715
9.625;630
9.9;597
10.175;576
10.45;544
10.725;452
11;468
