thickness (cm);count
0.05;9050
0.1;8260
0.15;7478
0.2;6748
0.25;6173
0.3;5664
0.35;5129
0.4;4670
0.45;4200
0.5;3806
0.55;3561
0.6;3181
0.65;2890
0.7;2613
0.75;2448
0.8;2154
0.85;2039
0.9;1780
0.95;1629
1;1487
1.05;1311
1.1;1214
1.15;1112
1.2;1007
1.25;931
1.3;825
1.35;702
1.4;716
1.45;647
1.5;569
1.55;521
1.6;482
1.65;439
1.7;394
1.75;341
1.8;315
1.85;302
1.9;268
1.95;250
2;255
