thickness (cm);count
0.125;8984
0.25;8115
0.375;7315
0.5;6513
0.625;5946
0.75;5358
0.875;4824
1;4348
1.125;3896
1.25;3491
1.375;3238
1.5;2844
1.625;2588
1.75;2284
1.875;2149
2;1893
2.125;1739
2.25;1533
2.375;1353
2.5;1258
2.625;1093
2.75;976
2.875;890
3;789
3.125;747
3.25;630
3.375;557
3.5;554
3.625;514
3.75;413
3.875;384
4;362
4.125;320
4.25;289
4.375;253
4.5;235
4.625;229
4.75;176
4.875;180
5;180
