thickness (cm);count
0.15;9017
0.3;8182
0.45;7382
0.6;6615
0.75;6054
0.9;5491
1.05;4949
1.2;4486
1.35;4021
1.5;3624
1.65;3374
1.8;2978
1.95;2713
2.1;2452
2.25;2286
2.4;1998
2.55;1862
2.7;1628
2.85;1450
3;1349
3.15;1181
3.3;1081
3.45;967
3.6;881
3.75;811
3.9;717
4.05;594
4.2;597
4.35;565
4.5;490
4.65;433
4.8;411
4.95;369
5.1;325
5.25;276
5.4;266
5.55;264
5.7;227
5.85;213
6;206
