thickness (cm);count
0.075;9057
0.15;8261
0.225;7486
0.3;6752
0.375;6211
0.45;5642
0.525;5133
0.6;4650
0.675;4209
0.75;3838
0.825;3578
0.9;3190
0.975;2893
1.05;2605
1.125;2461
1.2;2163
1.275;2008
1.35;1787
1.425;1585
1.5;1491
1.575;1316
1.65;1201
1.725;1103
1.8;999
1.875;909
1.95;815
2.025;689
2.1;682
2.175;667
2.25;555
2.325;498
2.4;481
2.475;432
2.55;378
2.625;341
2.7;332
2.775;319
2.85;269
2.925;261
3;244
