thickness (cm);count
0.175;9111
0.35;8359
0.525;7608
0.7;6869
0.875;6353
1.05;5863
1.225;5318
1.4;4884
1.575;4360
1.75;3989
1.925;3786
2.1;3346
2.275;3048
2.45;2811
2.625;2636
2.8;2313
2.975;2169
3.15;1946
3.325;1783
3.5;1663
3.675;1475
3.85;1354
4.025;1234
4.2;1167
4.375;1042
4.55;924
4.725;817
4.9;794
5.075;753
5.25;662
5.425;595
5.6;580
5.775;503
5.95;451
6.125;389
6.3;396
6.475;350
6.65;331
6.825;295
7;300
