thickness (cm);count
0.05;9352
0.1;8846
0.15;8244
0.2;7705
0.25;7319
0.3;6954
0.35;6486
0.4;6154
0.45;5618
0.5;5382
0.55;5126
0.6;4710
0.65;4458
0.7;4261
0.75;3958
0.8;3623
0.85;3480
0.9;3186
0.95;3026
1;2923
1.05;2688
1.1;2563
1.15;2413
1.2;2219
1.25;2161
1.3;1985
1.35;1812
1.4;1774
1.45;1698
1.5;1554
1.55;1398
1.6;1403
1.65;1321
1.7;1178
1.75;1114
1.8;1104
1.85;1028
1.9;1037
1.95;866
2;863
