thickness (cm);count
0.075;9385
0.15;8894
0.225;8340
0.3;7826
0.375;7481
0.45;7106
0.525;6647
0.6;6325
0.675;5790
0.75;5555
0.825;5330
0.9;4937
0.975;4675
1.05;4496
1.125;4175
1.2;3872
1.275;3706
1.35;3392
1.425;3260
1.5;3148
1.575;2901
1.65;2791
1.725;2620
1.8;2416
1.875;2342
1.95;2162
2.025;2008
2.1;1957
2.175;1866
2.25;1734
2.325;1576
2.4;1578
2.475;1474
2.55;1354
2.625;1280
2.7;1222
2.775;1168
2.85;1183
2.925;1024
3;1010
