thickness (cm);count
0.175;9520
0.35;9111
0.525;8633
0.7;8223
0.875;7871
1.05;7555
1.225;7162
1.4;6895
1.575;6433
1.75;6229
1.925;5974
2.1;5562
2.275;5296
2.45;5183
2.625;4876
2.8;4579
2.975;4420
3.15;4088
3.325;3942
3.5;3845
3.675;3637
3.85;3441
4.025;3323
4.2;3149
4.375;3071
4.55;2849
4.725;2683
4.9;2613
5.075;2513
5.25;2379
5.425;2192
5.6;2219
5.775;2066
5.95;1948
6.125;1807
6.3;1762
6.475;1685
6.65;1695
6.825;1494
7;1508
