thickness (cm);count
0.125;9492
0.25;9082
0.375;8588
0.5;8157
0.625;7820
0.75;7491
0.875;7088
1;6821
1.125;6353
1.25;6136
1.375;5897
1.5;5490
1.625;5212
1.75;5095
1.875;4775
2;4487
2.125;4314
2.25;3987
2.375;3841
2.5;3751
2.625;3540
2.75;3340
2.875;3218
3;3064
3.125;2968
3.25;2762
3.375;2596
3.5;2515
3.625;2434
3.75;2288
3.875;2096
4;2111
4.125;1990
4.25;1871
4.375;1729
4.5;1680
4.625;1607
4.75;1613
4.875;1418
5;1440
