thickness (cm);count
0.03;9347
0.06;8832
0.09;8235
0.12;7689
0.15;7301
0.18;6939
0.21;6457
0.24;6133
0.27;5603
0.3;5364
0.33;5111
0.36;4696
0.39;4433
0.42;4240
0.45;3945
0.48;3593
0.51;3467
0.54;3156
0.57;2995
0.6;2884
0.63;2673
0.66;2539
0.69;2386
0.72;2203
0.75;2138
0.78;1965
0.81;1787
0.84;1757
0.87;1676
0.9;1544
0.93;1381
0.96;1402
0.99;1305
1.02;1161
1.05;1106
1.08;1086
1.11;1019
1.14;1022
1.17;857
1.2;856
