thickness (cm);count
0.02;9019
0.04;8178
0.06;7386
0.08;6611
0.1;6051
0.12;5465
0.14;4953
0.16;4468
0.18;4030
0.2;3639
0.22;3379
0.24;2975
0.26;2693
0.28;2386
0.3;2286
0.32;1996
0.34;1843
0.36;1646
0.38;1453
0.4;1345
0.42;1180
0.44;1056
0.46;973
0.48;867
0.5;807
0.52;707
0.54;607
0.56;616
0.58;561
0.6;463
0.62;426
0.64;410
0.66;363
0.68;314
0.7;290
0.72;275
0.74;262
0.76;205
0.78;207
0.8;201
