thickness (cm);count
0.00125;8952
0.0025;8093
0.00375;7253
0.005;6461
0.00625;5864
0.0075;5301
0.00875;4768
0.01;4290
0.01125;3840
0.0125;3427
0.01375;3196
0.015;2785
0.01625;2515
0.0175;2228
0.01875;2096
0.02;1844
0.02125;1690
0.0225;1486
0.02375;1323
0.025;1236
0.02625;1061
0.0275;950
0.02875;877
0.03;765
0.03125;708
0.0325;615
0.03375;534
0.035;524
0.03625;491
0.0375;390
0.03875;362
0.04;347
0.04125;306
0.0425;271
0.04375;232
0.045;228
0.04625;214
0.0475;170
0.04875;167
0.05;169
