thickness (cm);count
0.03;9277
0.06;8687
0.09;8051
0.12;7444
0.15;7014
0.18;6581
0.21;6107
0.24;5758
0.27;5165
0.3;4885
0.33;4680
0.36;4237
0.39;3970
0.42;3706
0.45;3490
0.48;3123
0.51;3011
0.54;2722
0.57;2573
0.6;2467
0.63;2246
0.66;2119
0.69;1980
0.72;1811
0.75;1707
0.78;1586
0.81;1432
0.84;1386
0.87;1314
0.9;1209
0.93;1072
0.96;1092
0.99;983
1.02;890
1.05;801
1.08;806
1.11;765
1.14;715
1.17;617
1.2;632
