thickness (cm);count
0.125;9389
0.25;8883
0.375;8310
0.5;7808
0.625;7413
0.75;7052
0.875;6560
1;6271
1.125;5707
1.25;5472
1.375;5227
1.5;4820
1.625;4549
1.75;4410
1.875;4063
2;3774
2.125;3610
2.25;3301
2.375;3143
2.5;3040
2.625;2819
2.75;2653
2.875;2511
3;2356
3.125;2243
3.25;2073
3.375;1936
3.5;1865
3.625;1761
3.75;1645
3.875;1480
4;1492
4.125;1388
4.25;1312
4.375;1196
4.5;1140
4.625;1080
4.75;1100
4.875;942
5;941
