thickness (cm);count
0.01;9031
0.02;8197
0.03;7404
0.04;6635
0.05;6073
0.06;5506
0.07;5002
0.08;4492
0.09;4051
0.1;3664
0.11;3419
0.12;3012
0.13;2735
0.14;2445
0.15;2316
0.16;2041
0.17;1877
0.18;1658
0.19;1479
0.2;1371
0.21;1199
0.22;1089
0.23;1003
0.24;887
0.25;815
0.26;729
0.27;613
0.28;628
0.29;588
0.3;487
0.31;450
0.32;421
0.33;375
0.34;333
0.35;292
0.36;283
0.37;275
0.38;226
0.39;215
0.4;212
