thickness (cm);count
0.4;9234
0.8;8613
1.2;7933
1.6;7299
2;6840
2.4;6410
2.8;5900
3.2;5545
3.6;4943
4;4645
4.4;4414
4.8;3989
5.2;3716
5.6;3486
6;3221
6.4;2909
6.8;2780
7.2;2498
7.6;2351
8;2246
8.4;2036
8.8;1898
9.2;1780
9.6;1630
10;1503
10.4;1394
10.8;1259
11.2;1207
11.6;1131
12;1048
12.4;926
12.8;937
13.2;839
13.6;781
14;671
14.4;660
14.8;620
15.2;593
15.6;507
16;530
