thickness (cm);count
0.3;9073
0.6;8311
0.9;7563
1.2;6840
1.5;6287
1.8;5783
2.1;5258
2.4;4814
2.7;4319
3;3946
3.3;3712
3.6;3322
3.9;3016
4.2;2757
4.5;2574
4.8;2248
5.1;2134
5.4;1913
5.7;1747
6;1630
6.3;1431
6.6;1314
6.9;1211
7.2;1109
7.5;994
7.8;885
8.1;782
8.4;764
8.7;720
9;632
9.3;560
9.6;551
9.9;489
10.2;426
10.5;389
10.8;370
11.1;333
11.4;321
11.7;274
12;289
