thickness (cm);count
0.5;9608
1;9291
1.5;8889
2;8554
2.5;8335
3;8018
3.5;7732
4;7478
4.5;7053
5;6927
5.5;6735
6;6341
6.5;6078
7;5984
7.5;5675
8;5358
8.5;5299
9;5034
9.5;4860
10;4805
10.5;4528
11;4359
11.5;4300
12;4074
12.5;3963
13;3792
13.5;3616
14;3508
14.5;3423
15;3286
15.5;3091
16;3061
16.5;2996
17;2807
17.5;2682
18;2591
18.5;2496
19;2492
19.5;2330
20;2347
