thickness (cm);count
0.325;9116
0.65;8404
0.975;7674
1.3;6970
1.625;6448
1.95;5979
2.275;5442
2.6;5032
2.925;4494
3.25;4124
3.575;3920
3.9;3484
4.225;3184
4.55;2949
4.875;2757
5.2;2459
5.525;2314
5.85;2068
6.175;1915
6.5;1805
6.825;1605
7.15;1467
7.475;1349
7.8;1247
8.125;1146
8.45;1016
8.775;892
9.1;893
9.425;828
9.75;741
10.075;661
10.4;647
10.725;570
11.05;523
11.375;447
11.7;445
12.025;406
12.35;388
12.675;347
13;344
