thickness (cm);count
0.35;9139
0.7;8464
1.05;7739
1.4;7073
1.75;6555
2.1;6094
2.45;5547
2.8;5161
3.15;4625
3.5;4270
3.85;4045
4.2;3612
4.55;3330
4.9;3098
5.25;2888
5.6;2562
5.95;2425
6.3;2179
6.65;2018
7;1903
7.35;1722
7.7;1592
8.05;1450
8.4;1336
8.75;1236
9.1;1111
9.45;980
9.8;963
10.15;895
10.5;807
10.85;717
11.2;704
11.55;646
11.9;590
12.25;497
12.6;502
12.95;472
13.3;442
13.65;381
14;379
