thickness (cm);count
0.0075;9104
0.015;8357
0.0225;7620
0.03;6875
0.0375;6353
0.045;5842
0.0525;5331
0.06;4857
0.0675;4362
0.075;4009
0.0825;3785
0.09;3398
0.0975;3079
0.105;2810
0.1125;2664
0.12;2324
0.1275;2177
0.135;1939
0.1425;1779
0.15;1666
0.1575;1478
0.165;1370
0.1725;1227
0.18;1148
0.1875;1040
0.195;927
0.2025;805
0.21;792
0.2175;745
0.225;654
0.2325;597
0.24;563
0.2475;510
0.255;441
0.2625;399
0.27;401
0.2775;374
0.285;334
0.2925;304
0.3;316
