thickness (cm);count
0.125;8941
0.25;8020
0.375;7170
0.5;6332
0.625;5740
0.75;5144
0.875;4598
1;4122
1.125;3673
1.25;3261
1.375;2992
1.5;2634
1.625;2332
1.75;2072
1.875;1953
2;1703
2.125;1552
2.25;1347
2.375;1190
2.5;1094
2.625;941
2.75;851
2.875;753
3;670
3.125;619
3.25;548
3.375;456
3.5;456
3.625;412
3.75;345
3.875;315
4;291
4.125;268
4.25;235
4.375;187
4.5;187
4.625;178
4.75;135
4.875;137
5;128
