thickness (cm);count
0.03;9224
0.06;8597
0.09;7939
0.12;7274
0.15;6816
0.18;6380
0.21;5860
0.24;5480
0.27;4929
0.3;4609
0.33;4402
0.36;3963
0.39;3686
0.42;3453
0.45;3218
0.48;2885
0.51;2747
0.54;2453
0.57;2311
0.6;2217
0.63;1983
0.66;1899
0.69;1747
0.72;1585
0.75;1495
0.78;1370
0.81;1225
0.84;1190
0.87;1129
0.9;1011
0.93;918
0.96;900
0.99;807
1.02;747
1.05;665
1.08;646
1.11;622
1.14;583
1.17;511
1.2;508
