thickness (cm);count
0.075;8996
0.15;8144
0.225;7303
0.3;6528
0.375;5933
0.45;5389
0.525;4836
0.6;4358
0.675;3902
0.75;3497
0.825;3246
0.9;2860
0.975;2576
1.05;2321
1.125;2163
1.2;1901
1.275;1763
1.35;1539
1.425;1373
1.5;1265
1.575;1096
1.65;996
1.725;892
1.8;810
1.875;747
1.95;654
2.025;549
2.1;557
2.175;513
2.25;438
2.325;393
2.4;369
2.475;330
2.55;293
2.625;250
2.7;239
2.775;229
2.85;197
2.925;182
3;182
