thickness (cm);count
0.0175;9073
0.035;8283
0.0525;7518
0.07;6772
0.0875;6230
0.105;5675
0.1225;5176
0.14;4678
0.1575;4220
0.175;3850
0.1925;3610
0.21;3230
0.2275;2925
0.245;2645
0.2625;2498
0.28;2181
0.2975;2039
0.315;1796
0.3325;1622
0.35;1515
0.3675;1349
0.385;1236
0.4025;1118
0.42;1009
0.4375;944
0.455;847
0.4725;716
0.49;701
0.5075;663
0.525;577
0.5425;522
0.56;490
0.5775;441
0.595;384
0.6125;347
0.63;344
0.6475;322
0.665;277
0.6825;268
0.7;254
