thickness (cm);count
0.1;9028
0.2;8189
0.3;7393
0.4;6631
0.5;6070
0.6;5505
0.7;4990
0.8;4495
0.9;4037
1;3638
1.1;3400
1.2;3002
1.3;2730
1.4;2428
1.5;2300
1.6;2032
1.7;1862
1.8;1654
1.9;1476
2;1369
2.1;1195
2.2;1071
2.3;998
2.4;876
2.5;810
2.6;718
2.7;612
2.8;619
2.9;583
3;474
3.1;452
3.2;400
3.3;371
3.4;335
3.5;289
3.6;284
3.7;272
3.8;223
3.9;209
4;208
