thickness (cm);count
0.075;9065
0.15;8282
0.225;7516
0.3;6778
0.375;6239
0.45;5666
0.525;5182
0.6;4692
0.675;4247
0.75;3887
0.825;3633
0.9;3232
0.975;2926
1.05;2656
1.125;2512
1.2;2202
1.275;2048
1.35;1816
1.425;1620
1.5;1525
1.575;1341
1.65;1228
1.725;1132
1.8;1021
1.875;931
1.95;849
2.025;717
2.1;706
2.175;688
2.25;574
2.325;518
2.4;497
2.475;444
2.55;387
2.625;352
2.7;350
2.775;333
2.85;281
2.925;271
3;258
