thickness (cm);count
0.15;9047
0.3;8249
0.45;7477
0.6;6694
0.75;6163
0.9;5604
1.05;5091
1.2;4632
1.35;4132
1.5;3753
1.65;3525
1.8;3115
1.95;2827
2.1;2589
2.25;2429
2.4;2093
2.55;1957
2.7;1737
2.85;1565
3;1442
3.15;1286
3.3;1171
3.45;1034
3.6;974
3.75;882
3.9;782
4.05;652
4.2;654
4.35;636
4.5;534
4.65;477
4.8;464
4.95;419
5.1;361
5.25;305
5.4;301
5.55;298
5.7;253
5.85;240
6;236
