thickness (cm);count
0.05;9046
0.1;8234
0.15;7453
0.2;6739
0.25;6161
0.3;5614
0.35;5099
0.4;4613
0.45;4164
0.5;3770
0.55;3497
0.6;3110
0.65;2855
0.7;2534
0.75;2430
0.8;2133
0.85;1999
0.9;1774
0.95;1611
1;1451
1.05;1287
1.1;1185
1.15;1088
1.2;966
1.25;911
1.3;794
1.35;683
1.4;693
1.45;643
1.5;542
1.55;493
1.6;482
1.65;433
1.7;379
1.75;329
1.8;311
1.85;290
1.9;256
1.95;232
2;235
