thickness (cm);count
0.175;9133
0.35;8414
0.525;7679
0.7;6965
0.875;6447
1.05;5978
1.225;5436
1.4;5026
1.575;4478
1.75;4110
1.925;3917
2.1;3475
2.275;3172
2.45;2932
2.625;2740
2.8;2429
2.975;2298
3.15;2051
3.325;1897
3.5;1795
3.675;1597
3.85;1461
4.025;1332
4.2;1248
4.375;1126
4.55;1010
4.725;881
4.9;880
5.075;811
5.25;727
5.425;659
5.6;636
5.775;566
5.95;518
6.125;436
6.3;437
6.475;401
6.65;381
6.825;339
7;338
