thickness (cm);count
0.0375;9139
0.075;8427
0.1125;7722
0.15;7004
0.1875;6511
0.225;6024
0.2625;5505
0.3;5050
0.3375;4566
0.375;4228
0.4125;4003
0.45;3571
0.4875;3282
0.525;3027
0.5625;2863
0.6;2505
0.6375;2353
0.675;2124
0.7125;1948
0.75;1828
0.7875;1643
0.825;1529
0.8625;1394
0.9;1292
0.9375;1179
0.975;1054
1.0125;943
1.05;912
1.0875;868
1.125;764
1.1625;695
1.2;664
1.2375;603
1.275;511
1.3125;477
1.35;486
1.3875;451
1.425;404
1.4625;362
1.5;363
