thickness (cm);count
0.0175;9074
0.035;8326
0.0525;7591
0.07;6846
0.0875;6297
0.105;5796
0.1225;5291
0.14;4812
0.1575;4342
0.175;3954
0.1925;3732
0.21;3327
0.2275;3026
0.245;2741
0.2625;2603
0.28;2287
0.2975;2117
0.315;1912
0.3325;1757
0.35;1621
0.3675;1457
0.385;1334
0.4025;1179
0.42;1127
0.4375;1010
0.455;903
0.4725;776
0.49;765
0.5075;727
0.525;614
0.5425;576
0.56;553
0.5775;498
0.595;426
0.6125;370
0.63;371
0.6475;350
0.665;316
0.6825;293
0.7;308
