thickness (cm);count
0.15;9484
0.3;9065
0.45;8570
0.6;8137
0.75;7804
0.9;7458
1.05;7047
1.2;6790
1.35;6309
1.5;6100
1.65;5847
1.8;5427
1.95;5175
2.1;5050
2.25;4734
2.4;4445
2.55;4269
2.7;3939
2.85;3780
3;3702
3.15;3487
3.3;3298
3.45;3165
3.6;3009
3.75;2922
3.9;2719
4.05;2545
4.2;2461
4.35;2398
4.5;2234
4.65;2063
4.8;2075
4.95;1952
5.1;1829
5.25;1687
5.4;1642
5.55;1553
5.7;1581
5.85;1387
6;1402
