thickness (cm);count
0.125;9379
0.25;8886
0.375;8331
0.5;7818
0.625;7455
0.75;7092
0.875;6605
1;6314
1.125;5758
1.25;5517
1.375;5301
1.5;4891
1.625;4634
1.75;4451
1.875;4131
2;3835
2.125;3657
2.25;3345
2.375;3220
2.5;3115
2.625;2872
2.75;2745
2.875;2582
3;2380
3.125;2316
3.25;2115
3.375;1976
3.5;1925
3.625;1831
3.75;1689
3.875;1545
4;1548
4.125;1440
4.25;1347
4.375;1263
4.5;1172
4.625;1142
4.75;1151
4.875;993
5;981
