thickness (cm);count
0.1;9250
0.2;8660
0.3;8007
0.4;7385
0.5;6945
0.6;6503
0.7;6009
0.8;5645
0.9;5070
1;4786
1.1;4572
1.2;4134
1.3;3862
1.4;3638
1.5;3365
1.6;3025
1.7;2900
1.8;2623
1.9;2483
2;2367
2.1;2142
2.2;2040
2.3;1878
2.4;1709
2.5;1630
2.6;1508
2.7;1344
2.8;1305
2.9;1240
3;1120
3.1;1021
3.2;1014
3.3;917
3.4;815
3.5;754
3.6;723
3.7;706
3.8;661
3.9;580
4;582
