thickness (cm);count
0.005;9041
0.01;8245
0.015;7445
0.02;6701
0.025;6134
0.03;5590
0.035;5080
0.04;4598
0.045;4145
0.05;3764
0.055;3538
0.06;3127
0.065;2810
0.07;2574
0.075;2413
0.08;2103
0.085;1962
0.09;1729
0.095;1569
0.1;1465
0.105;1283
0.11;1170
0.115;1055
0.12;965
0.125;891
0.13;801
0.135;662
0.14;657
0.145;627
0.15;537
0.155;478
0.16;455
0.165;424
0.17;360
0.175;313
0.18;322
0.185;301
0.19;262
0.195;242
0.2;232
