thickness (cm);count
0.03;9128
0.06;8401
0.09;7685
0.12;6943
0.15;6447
0.18;5935
0.21;5428
0.24;4954
0.27;4474
0.3;4129
0.33;3898
0.36;3483
0.39;3186
0.42;2908
0.45;2762
0.48;2405
0.51;2277
0.54;2038
0.57;1866
0.6;1747
0.63;1564
0.66;1438
0.69;1317
0.72;1207
0.75;1119
0.78;989
0.81;863
0.84;861
0.87;810
0.9;706
0.93;645
0.96;618
0.99;553
1.02;467
1.05;442
1.08;448
1.11;419
1.14;367
1.17;337
1.2;340
