thickness (cm);count
0.15;9240
0.3;8602
0.45;7905
0.6;7272
0.75;6791
0.9;6364
1.05;5836
1.2;5491
1.35;4879
1.5;4574
1.65;4337
1.8;3927
1.95;3635
2.1;3415
2.25;3152
2.4;2837
2.55;2715
2.7;2422
2.85;2285
3;2178
3.15;1972
3.3;1841
3.45;1710
3.6;1569
3.75;1445
3.9;1336
4.05;1199
4.2;1165
4.35;1087
4.5;990
4.65;886
4.8;891
4.95;793
5.1;733
5.25;641
5.4;623
5.55;588
5.7;557
5.85;478
6;493
