thickness (cm);count
0.015;9059
0.03;8251
0.045;7472
0.06;6733
0.075;6185
0.09;5622
0.105;5115
0.12;4622
0.135;4180
0.15;3808
0.165;3543
0.18;3164
0.195;2864
0.21;2583
0.225;2440
0.24;2138
0.255;1999
0.27;1760
0.285;1568
0.3;1477
0.315;1295
0.33;1190
0.345;1076
0.36;969
0.375;908
0.39;807
0.405;676
0.42;672
0.435;632
0.45;554
0.465;489
0.48;460
0.495;424
0.51;372
0.525;335
0.54;327
0.555;317
0.57;260
0.585;252
0.6;240
