thickness (cm);count
0.075;8992
0.15;8108
0.225;7310
0.3;6496
0.375;5932
0.45;5333
0.525;4823
0.6;4318
0.675;3872
0.75;3480
0.825;3201
0.9;2851
0.975;2547
1.05;2262
1.125;2151
1.2;1872
1.275;1700
1.35;1503
1.425;1334
1.5;1231
1.575;1090
1.65;973
1.725;881
1.8;766
1.875;723
1.95;644
2.025;538
2.1;550
2.175;500
2.25;412
2.325;385
2.4;341
2.475;323
2.55;281
2.625;245
2.7;232
2.775;227
2.85;166
2.925;182
3;170
