thickness (cm);count
0.1;9212
0.2;8577
0.3;7870
0.4;7215
0.5;6737
0.6;6301
0.7;5762
0.8;5410
0.9;4839
1;4494
1.1;4266
1.2;3847
1.3;3562
1.4;3362
1.5;3087
1.6;2768
1.7;2650
1.8;2354
1.9;2222
2;2103
2.1;1918
2.2;1779
2.3;1651
2.4;1517
2.5;1392
2.6;1283
2.7;1161
2.8;1126
2.9;1051
3;951
3.1;852
3.2;846
3.3;752
3.4;705
3.5;603
3.6;585
3.7;555
3.8;533
3.9;444
4;462
