thickness (cm);count
0.35;9259
0.7;8648
1.05;8002
1.4;7379
1.75;6929
2.1;6520
2.45;6022
2.8;5679
3.15;5079
3.5;4779
3.85;4561
4.2;4140
4.55;3874
4.9;3635
5.25;3365
5.6;3058
5.95;2927
6.3;2630
6.65;2467
7;2364
7.35;2156
7.7;2030
8.05;1890
8.4;1739
8.75;1629
9.1;1508
9.45;1368
9.8;1323
10.15;1238
10.5;1137
10.85;1005
11.2;1024
11.55;925
11.9;847
12.25;750
12.6;737
12.95;700
13.3;665
13.65;574
14;591
