thickness (cm);count
0.3;9089
0.6;8369
0.9;7613
1.2;6905
1.5;6385
1.8;5864
2.1;5366
2.4;4946
2.7;4430
3;4081
3.3;3815
3.6;3436
3.9;3081
4.2;2905
4.5;2705
4.8;2351
5.1;2212
5.4;1992
5.7;1820
6;1706
6.3;1539
6.6;1375
6.9;1233
7.2;1205
7.5;1064
7.8;965
8.1;841
8.4;792
8.7;758
9;685
9.3;607
9.6;593
9.9;544
10.2;474
10.5;389
10.8;404
11.1;391
11.4;347
11.7;315
12;329
