thickness (cm);count
0.375;9275
0.75;8693
1.125;8048
1.5;7446
1.875;7021
2.25;6628
2.625;6125
3;5789
3.375;5194
3.75;4894
4.125;4679
4.5;4263
4.875;4005
5.25;3780
5.625;3481
6;3172
6.375;3047
6.75;2747
7.125;2587
7.5;2479
7.875;2273
8.25;2124
8.625;1974
9;1863
9.375;1731
9.75;1596
10.125;1442
10.5;1416
10.875;1328
11.25;1222
11.625;1074
12;1103
12.375;1004
12.75;910
13.125;828
13.5;801
13.875;758
14.25;737
14.625;622
15;645
