thickness (cm);count
0.325;9207
0.65;8582
0.975;7909
1.3;7255
1.625;6796
1.95;6361
2.275;5830
2.6;5473
2.925;4942
3.25;4593
3.575;4365
3.9;3965
4.225;3635
4.55;3410
4.875;3169
5.2;2863
5.525;2733
5.85;2457
6.175;2332
6.5;2198
6.825;1985
7.15;1879
7.475;1736
7.8;1583
8.125;1470
8.45;1353
8.775;1223
9.1;1175
9.425;1105
9.75;1022
10.075;897
10.4;904
10.725;809
11.05;747
11.375;637
11.7;635
12.025;599
12.35;578
12.675;484
13;494
